Date,India,Mexico,US,India_act,Mexico_act,US_act,India_rolling,Mexico_rolling_7,US_rolling,Mexico_rolling
1/11/21,10479179,1541633,22775512,12584,7594,210836,17476.42857,12183.42857,247835.8571,10454.8
1/12/21,10495147,1556028,22994414,15968,14395,218902,17173.57143,12344.85714,252002.7143,10546.6
1/13/21,10512093,1571901,23224257,16946,15873,229843,16687.85714,12791.14286,250235.8571,11106.53333
1/14/21,10527683,1588369,23462300,15590,16468,238043,16323.71429,13152.28571,246372.7143,11358.13333
1/15/21,10542841,1609735,23709326,15158,21366,247026,18489.14286,13542.85714,239145.8571,11628.93333
1/16/21,10557985,1630258,23917958,15144,20523,208632,15385.85714,14543.42857,231080,12242.73333
1/17/21,10571773,1641428,24094546,13788,11170,176588,15025.42857,15174.57143,223808.2857,12871.53333
1/18/21,10581823,1649502,24235618,10050,8074,141072,14663.42857,15341.28571,218552.8571,13192.26667
1/19/21,10595639,1668396,24399905,13816,18894,164287,14356,15409.85714,208586.5714,13383.13333
1/20/21,10610883,1688944,24585297,15244,20548,185392,14112.85714,16052.57143,200784.4286,14211.8
1/21/21,10625428,1711283,24777624,14545,22339,192327,13963.57143,16720.42857,194434.2857,14830.26667
1/22/21,10639684,1732290,24967151,14256,21007,189527,13834.71429,17559.14286,187903.4286,15429.86667
1/23/21,10654533,1752347,25142014,14849,20057,174863,13792.57143,17507.85714,179689.2857,15914.73333
1/24/21,10667736,1763219,25279848,13203,10872,137834,13709,17441.28571,174865.1429,16294.4
1/25/21,10676838,1771740,25421966,9102,8521,142118,13573.57143,17398.71429,169328.8571,15945.53333
1/26/21,10689527,1788905,25566750,12689,17165,144784,13412.57143,17462.57143,169478.2857,15846.73333
1/27/21,10701193,1806849,25721887,11666,17944,155137,12901.42857,17215.57143,166692.1429,16484.8
1/28/21,10720048,1825519,25889323,18855,18670,167436,13517.14286,16843.57143,162370,16721.4
1/29/21,10733130,1841893,26055170,13082,16374,165847,13349.42857,16319.42857,158814.1429,16907.86667
1/30/21,10746174,1857230,26200854,13044,15337,145684,13091.57143,15657.57143,155431.2857,16901.6
1/31/21,10757610,1864260,26316283,11436,7030,115429,12839.14286,14983.28571,151262.8571,16499.66667
2/1/21,10766245,1869708,26445651,8635,5448,129368,12772.42857,14434.42857,148062.1429,15600.13333
2/2/21,10777284,1874092,26559524,11039,4384,113873,12536.71429,13995.42857,146240.7143,15218.66667
2/3/21,10790183,1886245,26682637,12899,12153,123113,12712.85714,12169.57143,141824.8571,14972.66667
2/4/21,10802591,1886245,26806565,12408,0,123928,11791.85714,11342.28571,137250,14523.26667
2/5/21,10814304,1912871,26938227,11713,26626,131662,11596.28571,8675.142857,131034.5714,13153.4
2/6/21,10826363,1926080,27049180,12059,13209,110953,11455.57143,10139.71429,126151,13439.2
2/7/21,10838194,1932145,27141063,11831,6065,91883,11512,9835.714286,121189.4286,12919.33333
2/8/21,10847304,1936013,27226073,9110,3868,85010,11579.85714,9697.857143,117825.7143,11986.53333
2/9/21,10858371,1946751,27320668,11067,10738,94595,11583.85714,9472.142857,111488.8571,11519.6
2/10/21,10871294,1957889,27416500,12923,11138,95832,11587.28571,10379.85714,108734.8571,11667.4
2/11/21,10880603,1968566,27522803,9309,10677,106303,11144.57143,10234.85714,104837.5714,11265.6
2/12/21,10892746,1978954,27622834,12143,10388,100031,11206,11760.14286,102319.7143,10781.13333
2/13/21,10904940,1988695,27711688,12194,9741,88854,11225.28571,9440.428571,97801,10229
2/14/21,10916589,1992794,27778037,11649,4099,66349,11199.28571,8945,94644,9786.8
2/15/21,10925710,1995892,27832680,9121,3098,54643,11200.85714,8664.142857,90996.28571,9037.6
2/16/21,10937320,2004575,27891283,11610,8683,58603,11278.42857,8554.142857,86658.14286,8775.466667
2/17/21,10950201,2013563,27961352,12881,8988,70069,11272.42857,8260.571429,81516.42857,8991.133333
2/18/21,10963394,2022662,28032708,13193,9099,71356,11827.28571,7953.428571,77836,9298.066667
2/19/21,10977387,2030491,28110894,13993,7829,78186,12091.57143,7728,72843.57143,9094.466667
2/20/21,10991651,2038276,28184301,14264,7785,73407,12387.28571,7362.428571,69722.85714,9616.4
2/21/21,11005850,2041380,28242197,14199,3104,57896,12751.57143,7083,67516.14286,8360.333333
2/22/21,11016434,2043632,28297036,10584,2252,54839,12960.57143,6940.857143,66308.57143,7686.666667
2/23/21,11030176,2052266,28369052,13742,8634,72016,13265.14286,6820,66336.57143,7432.466667
2/24/21,11046914,2060908,28444064,16738,8642,75012,13816.14286,6813,68252.71429,7750.2
2/25/21,11063491,2069370,28522121,16577,8462,78057,14299.57143,6763.571429,68958.85714,7610.466667
2/26/21,11079979,2076882,28600856,16488,7512,78735,14656,6672.571429,69916.14286,7432.066667
2/27/21,11096731,2084128,28666922,16752,7246,66066,15011.42857,6627.285714,69994.57143,7221.066667
2/28/21,11112241,2086938,28718789,15510,2810,51867,15198.71429,6550.285714,68945.85714,7011.6
3/1/21,11124527,2089281,28773278,12286,2343,54489,15441.85714,6508.285714,68084.57143,6549.533333
3/2/21,11139516,2097194,28830345,14989,7913,57067,15620,6521.285714,68034.57143,6432.466667
3/3/21,11156923,2104987,28897494,17407,7793,67149,15715.57143,6418.285714,65899,6753.466667
3/4/21,11173761,2112508,28966026,16838,7521,68532,15752.85714,6297,64775.71429,6694.133333
3/5/21,11192045,2119305,29032891,18284,6797,66865,16009.42857,6162.571429,63415,6596.333333
3/6/21,11210799,2125866,29092186,18754,6561,59295,16295.42857,6060.428571,61719.28571,6442.866667
3/7/21,11229398,2128600,29134252,18599,2734,42066,16736.71429,5962.571429,60752,6358.333333
3/8/21,11244786,2130477,29178564,15388,1877,44312,17179.85714,5951.714286,59351.85714,6021.6
3/9/21,11262707,2137884,29234370,17921,7407,55806,17598.71429,5885.142857,57898,5939.8
3/10/21,11285561,2144486,29292601,22854,6602,58231,18376.85714,5812.857143,57717.85714,6283.466667
3/11/21,11308846,2150955,29355492,23285,6469,62891,19297.85714,5642.714286,56443.85714,6148
3/12/21,11333728,2157771,29417565,24882,6816,62073,20240.42857,5492.428571,55638,6003.133333
3/13/21,11359048,2163875,29471157,25320,6104,53592,21178.42857,5495.142857,54953.42857,5893.4
3/14/21,11385339,2166290,29510009,26291,2415,38852,22277.28571,5429.857143,54138.71429,5799.533333
3/15/21,11409831,2167729,29564777,24492,1439,54768,23577.85714,5384.285714,53679.57143,5477.466667
3/16/21,11438734,2169007,29619158,28903,1278,54381,25146.71429,5321.714286,55173.28571,5386.066667
3/17/21,11474605,2175462,29678645,35871,6455,59487,27006.28571,4446.142857,54969.71429,5315.066667
3/18/21,11514331,2182188,29739170,39726,6726,60525,29355,4425.142857,55149.14286,5217.866667
3/19/21,11555284,2187910,29801235,40953,5722,62065,31650.85714,4461.857143,54811.14286,5146.733333
3/20/21,11599130,2193639,29858257,43846,5729,57022,34297.42857,4305.571429,54810,5026.8
3/21/21,11646081,2195772,29893235,46951,2133,34978,37248.85714,4252,55300,4955.6
3/22/21,11686796,2197160,29942716,40715,1388,49481,39566.42857,4211.714286,54746.57143,4660.4
3/23/21,11734058,2203041,29996015,47262,5881,53299,42189.14286,4204.428571,53991.28571,4570.666667
3/24/21,11787534,2208755,30083136,53476,5714,87121,44704.14286,4862,53836.71429,4837.6
3/25/21,11846652,2214542,30151112,59118,5787,67976,47474.42857,4756.142857,57784.42857,4724.733333
3/26/21,11908910,2219845,30228657,62258,5303,77545,50518,4622,58848.85714,4670.4
3/27/21,11971624,2224904,30290880,62714,5059,62223,53213.42857,4562.142857,61060.28571,4592.666667
3/28/21,12039644,2226550,30337234,68020,1646,46354,56223.28571,4466.428571,61803.28571,4475.533333
3/29/21,12095855,2227843,30404532,56211,1293,67298,58437,4396.857143,63428.42857,4178.333333
3/30/21,12149335,2232910,30465969,53480,5067,61437,59325.28571,4383.285714,65973.71429,4103.533333
3/31/21,12221665,2238887,30532941,72330,5977,66972,62018.71429,4267,67136.28571,4345.4
4/1/21,12303131,2244268,30612130,81466,5381,79189,65211.28571,4304.571429,64257.85714,4658.666667
4/2/21,12392260,2247357,30683979,89129,3089,71849,69050,4246.571429,65859.71429,4587.066667
4/3/21,12485509,2249195,30748226,93249,1838,64247,73412.14286,3930.285714,65046,4344.6
4/4/21,12589067,2250458,30784580,103558,1263,36354,78489,3470.142857,65335.14286,4085.666667
4/5/21,12686049,2251705,30858028,96982,1247,73448,84313.42857,3415.428571,63906.57143,3787.933333
4/6/21,12801785,2256509,30919172,115736,4804,61144,93207.14286,3408.857143,64785.14286,3728.866667
4/7/21,12928574,2261879,30994162,126789,5370,74990,100987,3371.285714,64743.28571,3956.6
4/8/21,13060542,2267019,31074414,131968,5140,80252,108201.5714,3284.571429,65888.71429,3922.533333
4/9/21,13205926,2272064,31158751,145384,5045,84337,116238,3250.142857,66040.57143,3884.266667
4/10/21,13358805,2278420,31228045,152879,6356,69294,124756.5714,3529.571429,67824.57143,3834.8
4/11/21,13527717,2280213,31274488,168912,1793,46443,134092.8571,4175,68545.57143,3905
4/12/21,13689453,2281840,31341447,161736,1627,66959,143343.4286,4250.714286,69986.85714,3687.266667
4/13/21,13873825,2286352,31420591,184372,4512,79144,153148.5714,4305,69059.85714,3686
4/14/21,14074564,2291246,31495907,200739,4894,75316,163712.8571,4263.285714,71631.28571,3900.6
